,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,cuisine,r_id
3238,StpOKezaW-AyN2xA1EJKvw,victors-cafe-new-york-6,Victor's Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/Ts6hioUXawlKSHUZ3SksUw/o.jpg,False,https://www.yelp.com/biz/victors-cafe-new-york-6?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,1533,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 40.7629499, 'longitude': -73.98403}","['delivery', 'pickup']",$$$,"{'address1': '236 W 52nd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['236 W 52nd St', 'New York, NY 10019']}",+12125867714,(212) 586-7714,558.9182162735817,Mexican,3239.0
3239,7I-4qCgJq3n0yan1ChE-ew,zona-rosa-brooklyn-2,Zona Rosa,https://s3-media1.fl.yelpcdn.com/bphoto/rwch2EwGv2B_8W-inV-EOQ/o.jpg,False,https://www.yelp.com/biz/zona-rosa-brooklyn-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,482,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 40.7139388888686, 'longitude': -73.9494076703442}","['delivery', 'pickup']",$$,"{'address1': '571 Lorimer St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['571 Lorimer St', 'Brooklyn, NY 11211']}",+19173247423,(917) 324-7423,5699.645635660993,Mexican,3240.0
3240,98Bm2w9RzNJQZo4U3jSgQQ,tacos-times-square-new-york-2,Tacos Times Square,https://s3-media3.fl.yelpcdn.com/bphoto/Gx0fzmbyZjQQ9D1v0l0maw/o.jpg,False,https://www.yelp.com/biz/tacos-times-square-new-york-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,137,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.7417320336149, 'longitude': -73.9823354903991}","['delivery', 'pickup']",$,"{'address1': '134 E 27th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['134 E 27th St', 'New York, NY 10016']}",+12128899090,(212) 889-9090,2080.435436623147,Mexican,3241.0
3241,qjCl34rJ0zVUHaZ1irb8FA,taqueria-ramirez-brooklyn,Taqueria Ramirez,https://s3-media4.fl.yelpcdn.com/bphoto/mH-7nThnxk3g2z7SNcgkjg/o.jpg,False,https://www.yelp.com/biz/taqueria-ramirez-brooklyn?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,36,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 40.727876136419724, 'longitude': -73.95699203025863}",[],,"{'address1': '94 Franklin St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['94 Franklin St', 'Brooklyn, NY 11222']}",,,4026.6293784626796,Mexican,3242.0
3242,5f08TByddjzk6ThRGRSHkw,palomas-bk-brooklyn,Palomas BK,https://s3-media1.fl.yelpcdn.com/bphoto/bSKxIhqyESoq4xgX44QXhw/o.jpg,False,https://www.yelp.com/biz/palomas-bk-brooklyn?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,30,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.707726225279785, 'longitude': -73.93172809990169}","['delivery', 'pickup']",,"{'address1': '1 Knickerbocker Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1 Knickerbocker Ave', 'Brooklyn, NY 11237']}",+17185763022,(718) 576-3022,7042.386408503562,Mexican,3243.0
3243,t0BifAhxPa9mMVOZmsQOpw,casa-supreme-new-york,Casa Supreme,https://s3-media1.fl.yelpcdn.com/bphoto/TwFshR448aAQZC99bsrmHg/o.jpg,False,https://www.yelp.com/biz/casa-supreme-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,5,"[{'alias': 'tacos', 'title': 'Tacos'}]",3.5,"{'latitude': 40.767128, 'longitude': -73.986677}","['delivery', 'pickup']",,"{'address1': '857 Ninth Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['857 Ninth Ave', 'New York, NY 10019']}",+16467558383,(646) 755-8383,1031.2538431142955,Mexican,3244.0
3244,-kVueEw_fyO1Q2Gkmj6Few,taqueria-santa-fe-woodside-2,Taqueria Santa Fe,https://s3-media3.fl.yelpcdn.com/bphoto/HSeOqcDKWMekhMeLYxrqLQ/o.jpg,False,https://www.yelp.com/biz/taqueria-santa-fe-woodside-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,396,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.740766, 'longitude': -73.917876}","['delivery', 'pickup']",$,"{'address1': '4708 47th Ave', 'address2': None, 'address3': '', 'city': 'Woodside', 'zip_code': '11377', 'country': 'US', 'state': 'NY', 'display_address': ['4708 47th Ave', 'Woodside, NY 11377']}",+17182699946,(718) 269-9946,5541.346480277328,Mexican,3245.0
3245,qIOAlXCCYrwN0VxEEH-Tmw,boqueria-flatiron-new-york-4,Boqueria Flatiron,https://s3-media2.fl.yelpcdn.com/bphoto/AFh8th1NNs5Zl0s1uUHnMA/o.jpg,False,https://www.yelp.com/biz/boqueria-flatiron-new-york-4?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,1316,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7402927726298, 'longitude': -73.9940709810079}","['delivery', 'pickup']",$$$,"{'address1': '53 W 19th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['53 W 19th St', 'New York, NY 10011']}",+12122554160,(212) 255-4160,2574.418578590993,Mexican,3246.0
3246,9fG8-RRh1rzuCKN2TmF-QQ,5ive-spice-new-york-2,5ive Spice,https://s3-media2.fl.yelpcdn.com/bphoto/d9MuaOtoFX2XjWTGLoSbLA/o.jpg,False,https://www.yelp.com/biz/5ive-spice-new-york-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,488,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.722598, 'longitude': -73.996272}","['delivery', 'pickup']",$$,"{'address1': '227 Mulberry St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['227 Mulberry St', 'New York, NY 10012']}",+19174092605,(917) 409-2605,4437.961275389506,Mexican,3247.0
3247,Pda9zJfg0pRABp9krlJh3Q,el-rey-del-sabor-new-york-4,El Rey Del Sabor,https://s3-media2.fl.yelpcdn.com/bphoto/3DSP0SvHKQKYK8a66LmUYQ/o.jpg,False,https://www.yelp.com/biz/el-rey-del-sabor-new-york-4?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,30,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.0,"{'latitude': 40.7555250546562, 'longitude': -73.9836306448101}",[],$,"{'address1': '43RD And 6th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['43RD And 6th Ave', 'New York, NY 10036']}",,,675.6005156736178,Mexican,3248.0
3248,_M5FVY4hkcuU-ASdVZPfRQ,tacos-el-bronco-brooklyn-2,Tacos El Bronco,https://s3-media3.fl.yelpcdn.com/bphoto/Lh8G4EkEtpmd1Fru7DMMdA/o.jpg,False,https://www.yelp.com/biz/tacos-el-bronco-brooklyn-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,632,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.65006, 'longitude': -74.00915}",['delivery'],$,"{'address1': '4324 4th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['4324 4th Ave', 'Brooklyn, NY 11220']}",+17187882229,(718) 788-2229,12516.113805656514,Mexican,3249.0
3249,cQGW6BWU6lppWVSwlFBDgA,cinco-de-mayo-bronx,Cinco De Mayo,https://s3-media2.fl.yelpcdn.com/bphoto/I5shQ_53uI2OJ0hBddCRlw/o.jpg,False,https://www.yelp.com/biz/cinco-de-mayo-bronx?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,113,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 40.8225131696248, 'longitude': -73.9115964114002}","['delivery', 'pickup']",$,"{'address1': '837 Washington Ave', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['837 Washington Ave', 'Bronx, NY 10451']}",+17186769444,(718) 676-9444,8928.017025215273,Mexican,3250.0
3250,by2g5iFuvQife99pHOuXDg,antojitos-caseros-new-york,Antojitos Caseros,https://s3-media1.fl.yelpcdn.com/bphoto/BYiyNn-hKtfNW1O6hEn_8g/o.jpg,False,https://www.yelp.com/biz/antojitos-caseros-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,5,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'food_court', 'title': 'Food Court'}]",4.0,"{'latitude': 40.754907, 'longitude': -73.989615}","['delivery', 'pickup']",,"{'address1': '231 W 39th St', 'address2': '', 'address3': 'The Deco', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['231 W 39th St', 'The Deco', 'New York, NY 10018']}",+16469931650,(646) 993-1650,1105.235453196584,Mexican,3251.0
3251,juULANORQ2onWkEvSMjlaw,al-horno-lean-mexican-kitchen-new-york-5,Al Horno Lean Mexican Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/KgIi2Lq-T1F2HTfWiFjfmg/o.jpg,False,https://www.yelp.com/biz/al-horno-lean-mexican-kitchen-new-york-5?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,134,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 40.75967, 'longitude': -73.96525}","['delivery', 'pickup']",$$,"{'address1': '1089 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['1089 2nd Ave', 'New York, NY 10022']}",+12125469316,(212) 546-9316,1112.1109076448004,Mexican,3252.0
3252,wOvCuvf0ftfTxQ-8NJ6V4A,xochimilco-mexican-restaurant-and-bakery-west-new-york,Xochimilco Mexican Restaurant & Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/g5qIYorD0MppT6hd2z1GEg/o.jpg,False,https://www.yelp.com/biz/xochimilco-mexican-restaurant-and-bakery-west-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,25,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.78872, 'longitude': -74.01255}",['delivery'],$,"{'address1': '321-323 61st St', 'address2': '', 'address3': '', 'city': 'West New York', 'zip_code': '07093', 'country': 'US', 'state': 'NJ', 'display_address': ['321-323 61st St', 'West New York, NJ 07093']}",+12018683155,(201) 868-3155,4279.172714881227,Mexican,3253.0
3253,9YXvNE2jpEhA4k6M8WDH7A,ñaño-ecuadorian-kitchen-new-york,Ñaño Ecuadorian Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/daSLaUvXCPKIRs1fUVL1Dg/o.jpg,False,https://www.yelp.com/biz/%C3%B1a%C3%B1o-ecuadorian-kitchen-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,588,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 40.7631, 'longitude': -73.99335}","['delivery', 'pickup']",$$,"{'address1': '691 10th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['691 10th Ave', 'New York, NY 10036']}",+16466494678,(646) 649-4678,1291.8844102597354,Mexican,3254.0
3254,puIJcBEaxcDgL6_WDZlq9w,paloma-at-the-hotel-hendricks-new-york,Paloma at The Hotel Hendricks,https://s3-media4.fl.yelpcdn.com/bphoto/9ZgFKqlrg5yLo7peiAgkFg/o.jpg,False,https://www.yelp.com/biz/paloma-at-the-hotel-hendricks-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,18,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,"{'latitude': 40.751761, 'longitude': -73.984092}","['delivery', 'pickup']",,"{'address1': '25 W 38th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['25 W 38th St', 'New York, NY 10018']}",+18334363745,(833) 436-3745,1045.050173945416,Mexican,3255.0
3255,H08vCdbcP3oy0cBEKqM5KQ,el-rey-del-sabor-new-york,El Rey del Sabor,https://s3-media3.fl.yelpcdn.com/bphoto/jayc5pG9c80MnF6XtYZGEQ/o.jpg,False,https://www.yelp.com/biz/el-rey-del-sabor-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,71,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.7622400274526, 'longitude': -73.9663818196397}",[],$,"{'address1': '166 E 60th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['166 E 60th St', 'New York, NY 10021']}",+13473532939,(347) 353-2939,1045.206332512362,Mexican,3256.0
3256,PGpCaNkB1meojnbgRmb2gQ,buena-vista-restaurant-and-bar-new-york,Buena Vista Restaurant & Bar,https://s3-media1.fl.yelpcdn.com/bphoto/cpPCEqAx6O_ytHY1ovajeA/o.jpg,False,https://www.yelp.com/biz/buena-vista-restaurant-and-bar-new-york?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,252,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.75686, 'longitude': -73.99356}","['delivery', 'pickup', 'restaurant_reservation']",$$,"{'address1': '536 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['536 9th Ave', 'New York, NY 10018']}",+12123885040,(212) 388-5040,1317.4081073307775,Mexican,3257.0
3257,cUyfnb3E7HvzNfbTgTjl_Q,despaña-fine-foods-and-tapas-cafe-new-york-2,Despaña Fine Foods & Tapas Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/P_ElQd-AkKJOWHPps-f-Mg/o.jpg,False,https://www.yelp.com/biz/despa%C3%B1a-fine-foods-and-tapas-cafe-new-york-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,585,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",4.5,"{'latitude': 40.721094, 'longitude': -73.9978255}","['delivery', 'pickup']",$$,"{'address1': '408 Broome St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['408 Broome St', 'New York, NY 10013']}",+12122195050,(212) 219-5050,4644.74520961702,Mexican,3258.0
3258,OwV-MtDBC2H08rVcBqP2mA,pio-pio-8-new-york-5,Pio Pio 8,https://s3-media1.fl.yelpcdn.com/bphoto/HezN3FXL21Ru-UGkqyEMaA/o.jpg,False,https://www.yelp.com/biz/pio-pio-8-new-york-5?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,2420,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,"{'latitude': 40.760506289326, 'longitude': -73.994564488901}",['delivery'],$$,"{'address1': '604 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['604 10th Ave', 'New York, NY 10036']}",+12124592929,(212) 459-2929,1353.375167258352,Mexican,3259.0
3259,XYyIWs-3J4bZRZDfcsMquQ,rancho-tequileria-new-york-3,Rancho Tequileria,https://s3-media4.fl.yelpcdn.com/bphoto/As4wr16gsFVBH3w5y2FI4Q/o.jpg,False,https://www.yelp.com/biz/rancho-tequileria-new-york-3?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,321,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,"{'latitude': 40.763717, 'longitude': -73.989189}","['delivery', 'pickup']",$$,"{'address1': '741 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['741 9th Ave', 'New York, NY 10019']}",+12129560731,(212) 956-0731,974.9412378006052,Mexican,3260.0
3260,zASGm-RyRNTY2xQir2nV_w,jajaja-mexicana-brooklyn,Jajaja Mexicana,https://s3-media2.fl.yelpcdn.com/bphoto/01E7Hf18Oq7BMa1I6cy6Nw/o.jpg,False,https://www.yelp.com/biz/jajaja-mexicana-brooklyn?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,36,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.720138288951354, 'longitude': -73.96157921170422}","['delivery', 'pickup']",,"{'address1': '119 Kent Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['119 Kent Ave', 'Brooklyn, NY 11249']}",+18604792872,(860) 479-2872,4678.788336458097,Mexican,3261.0
3261,qZfJbJPxZUkC66lRldcbGA,tulcingo-restaurant-new-york-3,Tulcingo Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/K4NnzlHd_s3j2Ss-gAqK7Q/o.jpg,False,https://www.yelp.com/biz/tulcingo-restaurant-new-york-3?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,311,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 40.762756, 'longitude': -73.993545}",['delivery'],$$,"{'address1': '665 10th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['665 10th Ave', 'New York, NY 10036']}",+12122625510,(212) 262-5510,1295.9080530827691,Mexican,3262.0
3262,4BH4Fjvuh5FdsUQKL6bGeg,fogon-new-york-4,Fogon,https://s3-media1.fl.yelpcdn.com/bphoto/b9c8Cl-L_0Yj17M3ihRWRg/o.jpg,False,https://www.yelp.com/biz/fogon-new-york-4?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,9,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.8086046, 'longitude': -73.9627312}","['delivery', 'pickup']",,"{'address1': '2980 Broadway', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10027', 'country': 'US', 'state': 'NY', 'display_address': ['2980 Broadway', 'New York, NY 10027']}",+19295227239,(929) 522-7239,5542.060117551508,Mexican,3263.0
3263,-Qn5nXGhxWHNePA0dYmPSg,tacos-times-square-new-york-3,Tacos Times Square,https://s3-media2.fl.yelpcdn.com/bphoto/jkXYNBq7Sn2IqQRm1LBJ4g/o.jpg,False,https://www.yelp.com/biz/tacos-times-square-new-york-3?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,111,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 40.76253, 'longitude': -73.97671}","['delivery', 'pickup']",$,"{'address1': '43 West 55st', 'address2': '1fl', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['43 West 55st', '1fl', 'New York, NY 10019']}",+12129120044,(212) 912-0044,312.5322446429294,Mexican,3264.0
3264,57eZSBD62IdVmV3pYuzO4w,barrio-taqueria-astoria,Barrio Taqueria,https://s3-media2.fl.yelpcdn.com/bphoto/-Zx6eeJPtu8phOQwb3knaQ/o.jpg,False,https://www.yelp.com/biz/barrio-taqueria-astoria?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,56,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 40.758655, 'longitude': -73.925633}","['delivery', 'pickup']",$$,"{'address1': '33-02 34th Ave', 'address2': '', 'address3': None, 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['33-02 34th Ave', 'Astoria, NY 11106']}",+17182551091,(718) 255-1091,4456.33541689713,Mexican,3265.0
3265,P0mdWVHjsKMDF3NKeR0Weg,la-fortaleza-carlstadt,La Fortaleza,https://s3-media2.fl.yelpcdn.com/bphoto/4oQ47_R3E1HdPsEfv6eyJA/o.jpg,False,https://www.yelp.com/biz/la-fortaleza-carlstadt?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,103,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 40.83033616424823, 'longitude': -74.08366475254297}","['delivery', 'pickup']",$$,"{'address1': '335 Paterson Plank Rd', 'address2': '', 'address3': None, 'city': 'Carlstadt', 'zip_code': '07072', 'country': 'US', 'state': 'NJ', 'display_address': ['335 Paterson Plank Rd', 'Carlstadt, NJ 07072']}",+12014600100,(201) 460-0100,11796.856419822214,Mexican,3266.0
3266,3DNtS1_3gobrYQBAwDx4DA,calexico-greenpoint-brooklyn-2,Calexico - Greenpoint,https://s3-media4.fl.yelpcdn.com/bphoto/T7GgtUaYCRgSp_t6F6o_qA/o.jpg,False,https://www.yelp.com/biz/calexico-greenpoint-brooklyn-2?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,728,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.72416, 'longitude': -73.95132}","['delivery', 'pickup']",$$,"{'address1': '645 Manhattan Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['645 Manhattan Ave', 'Brooklyn, NY 11222']}",+13477632129,(347) 763-2129,4616.427914502471,Mexican,3267.0
3267,zNcDCPiUsE5aT6jyaCVtmA,frescos-cantina-long-island-city,Fresco's Cantina,https://s3-media3.fl.yelpcdn.com/bphoto/ULBZSvQH5riJuDUVZVF9Gw/o.jpg,False,https://www.yelp.com/biz/frescos-cantina-long-island-city?adjust_creative=S5PZothSIXWTC4kzS_Te5w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=S5PZothSIXWTC4kzS_Te5w,271,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.76837, 'longitude': -73.93303}","['delivery', 'pickup']",$$,"{'address1': '12-14 31st Ave', 'address2': None, 'address3': '', 'city': 'Long Island City', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['12-14 31st Ave', 'Long Island City, NY 11106']}",+13478087338,(347) 808-7338,3935.8553851332945,Mexican,3268.0
